tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
395,2017-12-01 07:36:05,2017-12-01 07:42:41,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1179,Subscriber,1993,1,
1085,2017-12-01 07:36:07,2017-12-01 07:54:13,4,Tremont St at E Berkeley St,42.345392,-71.069616,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,1216,Subscriber,1987,2,
546,2017-12-01 07:36:08,2017-12-01 07:45:15,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,59,Chinatown Gate Plaza,42.351356,-71.059367,114,Subscriber,1980,1,
627,2017-12-01 07:36:11,2017-12-01 07:46:38,4,Tremont St at E Berkeley St,42.345392,-71.069616,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,1533,Subscriber,1982,1,
391,2017-12-01 07:36:23,2017-12-01 07:42:55,33,Kenmore Square,42.348706,-71.097009,5,Northeastern University - North Parking Lot,42.341814,-71.090179,1312,Subscriber,1995,1,
361,2017-12-01 07:36:44,2017-12-01 07:42:45,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,48,Post Office Square - Pearl St at Milk St,42.356755,-71.055407,1923,Subscriber,1981,1,
904,2017-12-01 07:37:15,2017-12-01 07:52:19,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1916,Subscriber,1971,2,
1406,2017-12-01 07:37:27,2017-12-01 08:00:54,32,Landmark Center - Brookline Ave at Park Dr,42.34519428944095,-71.1016970872879,70,Harvard Kennedy School at Bennett St / Eliot St,42.37199165408676,-71.12226963043213,905,Subscriber,1973,1,
653,2017-12-01 07:37:32,2017-12-01 07:48:26,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1968,Subscriber,1960,2,
401,2017-12-01 07:37:52,2017-12-01 07:44:34,222,Troy Boston,42.343749,-71.062256,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,1707,Subscriber,1988,1,
509,2017-12-01 07:38:03,2017-12-01 07:46:32,47,Cross St at Hanover St,42.362811,-71.056067,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,185,Subscriber,1994,2,
789,2017-12-01 07:38:22,2017-12-01 07:51:32,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,711,Subscriber,1981,1,
