tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
551,2018-03-06 16:41:57,2018-03-06 16:51:09,228,One Memorial Drive,42.361619320766856,-71.0804355052096,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,483,Subscriber,1994,1,
601,2018-03-06 16:42:04,2018-03-06 16:52:06,135,ID Building East,42.344827,-71.028664,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,1613,Subscriber,1988,2,
563,2018-03-06 16:42:32,2018-03-06 16:51:55,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,81,Boylston St at Washington St,42.352409,-71.062679,1269,Subscriber,1969,1,
656,2018-03-06 16:42:45,2018-03-06 16:53:42,23,Boston City Hall - 28 State St,42.35892,-71.057629,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,878,Subscriber,1984,2,
543,2018-03-06 16:43:00,2018-03-06 16:52:03,189,Kendall T,42.362427842912396,-71.08495473861694,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,1112,Subscriber,1981,1,
793,2018-03-06 16:43:13,2018-03-06 16:56:27,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,115,Porter Square Station,42.387995,-71.119084,1904,Subscriber,1962,1,
624,2018-03-06 16:43:35,2018-03-06 16:53:59,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,67,Subscriber,NULL,0,
620,2018-03-06 16:43:31,2018-03-06 16:53:52,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,432,Subscriber,1958,1,
1350,2018-03-06 16:43:33,2018-03-06 17:06:04,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,717,Subscriber,1975,2,
329,2018-03-06 16:43:55,2018-03-06 16:49:25,228,One Memorial Drive,42.361619320766856,-71.0804355052096,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,783,Subscriber,1991,2,
171,2018-03-06 16:44:22,2018-03-06 16:47:14,4,Tremont St at E Berkeley St,42.345392,-71.069616,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,1762,Subscriber,1989,1,
408,2018-03-06 16:44:24,2018-03-06 16:51:12,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,404,Subscriber,1972,1,
638,2018-03-06 16:44:30,2018-03-06 16:55:09,181,Huron Ave. At Vassal Lane,42.381650612901176,-71.13426981498378,100,Davis Square,42.396969,-71.123024,1612,Subscriber,1987,1,
305,2018-03-06 16:44:40,2018-03-06 16:49:45,49,Stuart St at Charles St,42.351146,-71.066289,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1901,Subscriber,1998,1,
253,2018-03-06 16:44:51,2018-03-06 16:49:05,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,1621,Subscriber,1994,1,
1419,2018-03-06 16:45:09,2018-03-06 17:08:49,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,107,Ames St at Main St,42.3625,-71.08822,940,Subscriber,1962,2,
1331,2018-03-06 16:45:16,2018-03-06 17:07:27,33,Kenmore Square,42.348706,-71.097009,77,Somerville City Hall,42.386844,-71.09812,704,Subscriber,1982,2,
794,2018-03-06 16:45:20,2018-03-06 16:58:35,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,154,Subscriber,1961,1,
1205,2018-03-06 16:45:38,2018-03-06 17:05:44,121,W Broadway at Dorchester St,42.335693,-71.045859,49,Stuart St at Charles St,42.351146,-71.066289,1895,Subscriber,1990,2,
433,2018-03-06 16:45:46,2018-03-06 16:52:59,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,59,Chinatown Gate Plaza,42.351356,-71.059367,508,Subscriber,1982,1,
124,2018-03-06 16:46:00,2018-03-06 16:48:04,177,University Park,42.36264779118595,-71.10006093978882,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,394,Subscriber,1988,1,
905,2018-03-06 16:46:01,2018-03-06 17:01:06,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,33,Kenmore Square,42.348706,-71.097009,1042,Subscriber,1970,2,
705,2018-03-06 16:46:05,2018-03-06 16:57:51,224,Fresh Pond Reservation,42.38267827521855,-71.143478951426,183,Alewife MBTA at Steel Place,42.395588457167094,-71.14260613918304,889,Subscriber,1959,2,
282,2018-03-06 16:46:12,2018-03-06 16:50:55,228,One Memorial Drive,42.361619320766856,-71.0804355052096,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,1856,Subscriber,1986,1,
1679,2018-03-06 16:46:24,2018-03-06 17:14:23,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,100,Davis Square,42.396969,-71.123024,1892,Subscriber,1993,1,
620,2018-03-06 16:46:23,2018-03-06 16:56:44,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1120,Subscriber,1980,1,
199,2018-03-06 16:46:29,2018-03-06 16:49:48,49,Stuart St at Charles St,42.351146,-71.066289,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,477,Subscriber,1990,1,
617,2018-03-06 16:47:34,2018-03-06 16:57:51,54,Tremont St at West St,42.354979,-71.063348,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,1290,Subscriber,1996,1,
560,2018-03-06 16:48:05,2018-03-06 16:57:26,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1834,Subscriber,1992,2,
1187,2018-03-06 16:48:29,2018-03-06 17:08:16,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,1099,Subscriber,1984,1,
184,2018-03-06 16:48:36,2018-03-06 16:51:40,98,Warren St at Chelsea St,42.371848,-71.060292,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,1183,Subscriber,1985,1,
285,2018-03-06 16:48:54,2018-03-06 16:53:40,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,996,Subscriber,1983,2,
693,2018-03-06 16:49:22,2018-03-06 17:00:55,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,679,Subscriber,1984,1,
257,2018-03-06 16:50:37,2018-03-06 16:54:55,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,117,Binney St / Sixth St,42.366095,-71.086388,1899,Subscriber,1979,1,
454,2018-03-06 16:50:46,2018-03-06 16:58:21,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,159,Subscriber,1958,1,
269,2018-03-06 16:50:59,2018-03-06 16:55:29,117,Binney St / Sixth St,42.366095,-71.086388,189,Kendall T,42.362427842912396,-71.08495473861694,1113,Subscriber,1987,1,
613,2018-03-06 16:51:19,2018-03-06 17:01:32,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,1085,Subscriber,1975,1,
1094,2018-03-06 16:51:19,2018-03-06 17:09:34,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1835,Subscriber,1990,1,
228,2018-03-06 16:51:40,2018-03-06 16:55:29,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,696,Subscriber,1991,2,
395,2018-03-06 16:51:46,2018-03-06 16:58:21,107,Ames St at Main St,42.3625,-71.08822,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,812,Subscriber,1983,1,
869,2018-03-06 16:51:46,2018-03-06 17:06:16,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1671,Subscriber,1944,1,
336,2018-03-06 16:52:23,2018-03-06 16:57:59,4,Tremont St at E Berkeley St,42.345392,-71.069616,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,841,Subscriber,1966,1,
294,2018-03-06 16:52:38,2018-03-06 16:57:32,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,738,Subscriber,1991,1,
342,2018-03-06 16:52:40,2018-03-06 16:58:22,59,Chinatown Gate Plaza,42.351356,-71.059367,26,Washington St at Waltham St,42.341522,-71.068922,529,Subscriber,1991,1,
804,2018-03-06 16:52:43,2018-03-06 17:06:07,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,26,Washington St at Waltham St,42.341522,-71.068922,975,Subscriber,1964,1,
744,2018-03-06 16:52:44,2018-03-06 17:05:08,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,243,Subscriber,1983,1,
1126,2018-03-06 16:52:49,2018-03-06 17:11:36,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,382,Subscriber,1993,1,
259,2018-03-06 16:53:08,2018-03-06 16:57:27,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,115,Porter Square Station,42.387995,-71.119084,440,Subscriber,1989,2,
792,2018-03-06 16:53:10,2018-03-06 17:06:23,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,115,Porter Square Station,42.387995,-71.119084,737,Subscriber,1967,1,
461,2018-03-06 16:53:10,2018-03-06 17:00:52,192,Purchase St at Pearl St,42.354659,-71.053181,26,Washington St at Waltham St,42.341522,-71.068922,1637,Subscriber,1971,1,
1031,2018-03-06 16:53:41,2018-03-06 17:10:53,33,Kenmore Square,42.348706,-71.097009,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,928,Subscriber,1969,1,
564,2018-03-06 16:53:47,2018-03-06 17:03:12,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1901,Subscriber,1998,1,
607,2018-03-06 16:54:05,2018-03-06 17:04:13,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,461,Subscriber,1979,1,
498,2018-03-06 16:54:15,2018-03-06 17:02:33,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,59,Chinatown Gate Plaza,42.351356,-71.059367,842,Subscriber,1969,1,
1304,2018-03-06 16:54:26,2018-03-06 17:16:11,23,Boston City Hall - 28 State St,42.35892,-71.057629,125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,1828,Subscriber,1970,1,
439,2018-03-06 16:54:33,2018-03-06 17:01:52,141,Kendall Street,42.363560158429884,-71.08216792345047,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1644,Subscriber,1981,1,
1000,2018-03-06 16:54:43,2018-03-06 17:11:23,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,293,Subscriber,1978,1,
219,2018-03-06 16:55:34,2018-03-06 16:59:13,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,44,Congress St at North St,42.360613,-71.057452,990,Subscriber,1986,1,
1745,2018-03-06 16:55:34,2018-03-06 17:24:40,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1774,Subscriber,1968,1,
256,2018-03-06 16:56:15,2018-03-06 17:00:31,107,Ames St at Main St,42.3625,-71.08822,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,444,Subscriber,1989,1,
400,2018-03-06 16:56:21,2018-03-06 17:03:01,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,801,Subscriber,1981,1,
432,2018-03-06 16:57:03,2018-03-06 17:04:15,47,Cross St at Hanover St,42.362811,-71.056067,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,1306,Subscriber,1992,1,
572,2018-03-06 16:57:14,2018-03-06 17:06:46,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1031,Subscriber,1992,2,
752,2018-03-06 16:57:21,2018-03-06 17:09:54,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,1705,Subscriber,1996,2,
254,2018-03-06 16:57:50,2018-03-06 17:02:05,177,University Park,42.36264779118595,-71.10006093978882,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1587,Subscriber,1996,2,
709,2018-03-06 16:58:04,2018-03-06 17:09:54,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,323,Subscriber,1996,2,
318,2018-03-06 16:58:13,2018-03-06 17:03:31,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1763,Subscriber,1988,1,
548,2018-03-06 16:58:17,2018-03-06 17:07:26,59,Chinatown Gate Plaza,42.351356,-71.059367,47,Cross St at Hanover St,42.362811,-71.056067,456,Subscriber,1983,1,
768,2018-03-06 16:58:23,2018-03-06 17:11:11,23,Boston City Hall - 28 State St,42.35892,-71.057629,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,1302,Subscriber,1991,1,
378,2018-03-06 16:58:22,2018-03-06 17:04:41,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1202,Subscriber,1965,1,
164,2018-03-06 16:58:29,2018-03-06 17:01:13,192,Purchase St at Pearl St,42.354659,-71.053181,151,Surface Rd at India St,42.358155,-71.052163,1285,Subscriber,1981,1,
314,2018-03-06 16:58:39,2018-03-06 17:03:53,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1680,Subscriber,1994,2,
172,2018-03-06 16:58:40,2018-03-06 17:01:32,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,968,Subscriber,1998,2,
310,2018-03-06 16:58:49,2018-03-06 17:03:59,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,179,Subscriber,1971,1,
1046,2018-03-06 16:58:55,2018-03-06 17:16:21,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,573,Subscriber,1992,1,
1405,2018-03-06 16:58:57,2018-03-06 17:22:23,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,543,Subscriber,1985,1,
839,2018-03-06 16:59:04,2018-03-06 17:13:04,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,9,Subscriber,1980,1,
657,2018-03-06 16:59:06,2018-03-06 17:10:04,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,651,Subscriber,1978,2,
822,2018-03-06 16:59:14,2018-03-06 17:12:57,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,189,Kendall T,42.362427842912396,-71.08495473861694,546,Subscriber,1983,1,
358,2018-03-06 16:59:29,2018-03-06 17:05:28,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,1639,Subscriber,1974,1,
557,2018-03-06 16:59:39,2018-03-06 17:08:57,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,1769,Subscriber,1980,1,
374,2018-03-06 16:59:44,2018-03-06 17:05:59,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,1232,Subscriber,1966,1,
702,2018-03-06 17:00:05,2018-03-06 17:11:47,189,Kendall T,42.362427842912396,-71.08495473861694,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1113,Subscriber,1977,1,
447,2018-03-06 17:00:06,2018-03-06 17:07:34,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1698,Subscriber,1979,1,
427,2018-03-06 17:00:06,2018-03-06 17:07:14,192,Purchase St at Pearl St,42.354659,-71.053181,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1686,Subscriber,1976,1,
831,2018-03-06 17:00:11,2018-03-06 17:14:02,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,597,Subscriber,1993,1,
1334,2018-03-06 17:00:19,2018-03-06 17:22:33,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,38,Subscriber,1977,1,
1334,2018-03-06 17:00:22,2018-03-06 17:22:36,11,Longwood Ave at Binney St,42.338629,-71.1065,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,539,Subscriber,1970,1,
351,2018-03-06 17:00:35,2018-03-06 17:06:27,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,224,Subscriber,1985,1,
1140,2018-03-06 17:00:36,2018-03-06 17:19:36,59,Chinatown Gate Plaza,42.351356,-71.059367,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,508,Subscriber,1996,1,
806,2018-03-06 17:00:39,2018-03-06 17:14:06,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,325,Subscriber,1967,1,
1050,2018-03-06 17:00:44,2018-03-06 17:18:14,33,Kenmore Square,42.348706,-71.097009,130,Upham's Corner TEMPORARY WINTER LOCATION,42.31750891943043,-71.06416625906604,1931,Subscriber,1988,1,
483,2018-03-06 17:00:59,2018-03-06 17:09:02,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1976,Subscriber,1970,1,
855,2018-03-06 17:02:09,2018-03-06 17:16:25,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1275,Subscriber,1955,1,
387,2018-03-06 17:02:19,2018-03-06 17:08:47,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,47,Cross St at Hanover St,42.362811,-71.056067,879,Subscriber,1961,1,
577,2018-03-06 17:02:22,2018-03-06 17:11:59,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,44,Congress St at North St,42.360613,-71.057452,68,Subscriber,1992,1,
661,2018-03-06 17:02:15,2018-03-06 17:13:16,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1074,Subscriber,1961,1,
183,2018-03-06 17:02:40,2018-03-06 17:05:43,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,4,Tremont St at E Berkeley St,42.345392,-71.069616,1762,Subscriber,1989,1,
979,2018-03-06 17:02:43,2018-03-06 17:19:03,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,1644,Subscriber,1988,1,
4602,2018-03-06 17:02:48,2018-03-06 18:19:30,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,33,Kenmore Square,42.348706,-71.097009,1290,Subscriber,1996,1,
1131,2018-03-06 17:03:06,2018-03-06 17:21:57,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,172,Subscriber,1986,2,
198,2018-03-06 17:03:07,2018-03-06 17:06:25,151,Surface Rd at India St,42.358155,-71.052163,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,1059,Subscriber,1974,1,
883,2018-03-06 17:03:17,2018-03-06 17:18:01,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,1466,Subscriber,1948,1,
515,2018-03-06 17:03:27,2018-03-06 17:12:03,141,Kendall Street,42.363560158429884,-71.08216792345047,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1032,Subscriber,1981,1,
217,2018-03-06 17:03:49,2018-03-06 17:07:27,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,47,Cross St at Hanover St,42.362811,-71.056067,1067,Subscriber,1966,2,
116,2018-03-06 17:04:04,2018-03-06 17:06:00,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,375,Subscriber,1989,1,
343,2018-03-06 17:04:08,2018-03-06 17:09:52,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.355601213279265,-71.10394477844238,1929,Subscriber,1998,2,
596,2018-03-06 17:04:33,2018-03-06 17:14:30,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,98,Warren St at Chelsea St,42.371848,-71.060292,970,Subscriber,1978,1,
475,2018-03-06 17:04:39,2018-03-06 17:12:34,189,Kendall T,42.362427842912396,-71.08495473861694,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,44,Subscriber,1981,1,
361,2018-03-06 17:04:41,2018-03-06 17:10:43,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,791,Subscriber,1959,1,
614,2018-03-06 17:04:46,2018-03-06 17:15:01,9,Commonwealth Ave at Buick St,42.35062177153799,-71.11288218766276,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1906,Subscriber,1989,2,
649,2018-03-06 17:04:47,2018-03-06 17:15:37,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,4,Tremont St at E Berkeley St,42.345392,-71.069616,111,Subscriber,1980,1,
420,2018-03-06 17:04:57,2018-03-06 17:11:58,19,Park Dr at Buswell St,42.347241,-71.105301,69,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,1981,Subscriber,1976,2,
473,2018-03-06 17:05:16,2018-03-06 17:13:10,192,Purchase St at Pearl St,42.354659,-71.053181,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1797,Subscriber,1960,1,
591,2018-03-06 17:05:38,2018-03-06 17:15:29,81,Boylston St at Washington St,42.352409,-71.062679,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1269,Subscriber,1973,1,
426,2018-03-06 17:05:49,2018-03-06 17:12:55,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,444,Subscriber,1955,1,
1059,2018-03-06 17:05:50,2018-03-06 17:23:30,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,1252,Subscriber,1981,1,
851,2018-03-06 17:05:53,2018-03-06 17:20:05,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,19,Park Dr at Buswell St,42.347241,-71.105301,286,Subscriber,1964,1,
400,2018-03-06 17:05:57,2018-03-06 17:12:38,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,33,Kenmore Square,42.348706,-71.097009,206,Subscriber,1968,1,
932,2018-03-06 17:06:04,2018-03-06 17:21:36,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,838,Subscriber,1999,1,
1116,2018-03-06 17:06:31,2018-03-06 17:25:08,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,972,Subscriber,1992,1,
1758,2018-03-06 17:06:43,2018-03-06 17:36:02,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,867,Subscriber,1982,1,
1013,2018-03-06 17:06:58,2018-03-06 17:23:51,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,1962,Subscriber,1980,1,
740,2018-03-06 17:07:29,2018-03-06 17:19:50,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1165,Subscriber,1963,1,
483,2018-03-06 17:08:13,2018-03-06 17:16:16,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,176,Lesley University,42.38674802045056,-71.11901879310608,749,Subscriber,1960,2,
290,2018-03-06 17:08:25,2018-03-06 17:13:16,56,Dudley Square - Dudley St at Warren St,42.32854046293402,-71.08416482806204,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,1886,Subscriber,1990,1,
1267,2018-03-06 17:08:28,2018-03-06 17:29:36,136,ID Building West,42.344796,-71.031614,228,One Memorial Drive,42.361619320766856,-71.0804355052096,155,Subscriber,1980,1,
732,2018-03-06 17:08:32,2018-03-06 17:20:45,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,988,Subscriber,1988,1,
380,2018-03-06 17:08:41,2018-03-06 17:15:02,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,60,Charles Circle - Charles St at Cambridge St TEMPORARY WINTER LOCATION,42.36075761041193,-71.07132909824031,1043,Subscriber,1991,1,
